user_id,total_orders,total_returns,return_ratio,order_value,account_age_dats,acc_creation_date,days_since_last_return,return_last_7_days,product_category,return_reason,is_high_value,risk_score,is_fraud
241,19,0,0.0,4813,2025-08-21 14:46:15.897827,235,90,4,fashion,wrong_item,1,0.5623854330232081,1
242,23,0,0.0,2183,2026-03-26 14:46:15.897972,18,45,1,beauty_&_self_care,size_issue,0,0.3727095045029091,0
243,10,0,0.0,1781,2026-02-03 14:46:15.898113,69,26,2,electronics,wrong_item,0,0.0,0
244,118,50,0.423728813559322,1961,2025-11-06 14:46:15.898249,158,6,4,beauty_&_self_care,damaged,0,0.3878299633267497,0
245,1,0,0.0,1801,2024-07-07 14:46:15.898392,645,46,4,fashion,size_issue,0,0.48585147960144587,1
246,22,9,0.4090909090909091,2911,2025-06-16 14:46:15.898534,301,40,2,Toys_&_kids,wrong_item,0,0.0,0
247,30,0,0.0,2336,2026-03-22 14:46:15.898671,22,59,0,electronics,size_issue,0,0.3400068545544209,1
248,38,25,0.6578947368421053,3128,2026-01-04 14:46:15.898815,99,98,2,fashion,damaged,0,0.5865345621875104,1
249,2,0,0.0,4629,2025-09-16 14:46:15.898957,209,55,3,fashion,wrong_item,1,0.18026120484394242,0
250,9,0,0.0,1475,2026-04-06 14:46:15.899100,7,16,0,electronics,not_needed,0,0.23756857050755484,0
251,18,8,0.4444444444444444,905,2024-11-12 14:46:15.899258,517,13,1,beauty_&_self_care,not_needed,0,0.0,0
252,24,1,0.041666666666666664,722,2025-09-04 14:46:15.899395,221,81,3,fashion,size_issue,0,0.0,0
253,41,0,0.0,1782,2025-12-19 14:46:15.899531,115,92,1,fashion,size_issue,0,0.0,0
254,26,18,0.6923076923076923,1983,2025-10-06 14:46:15.899668,189,63,4,fashion,size_issue,0,0.9529827133942705,1
255,14,11,0.7857142857142857,1067,2024-01-07 14:46:15.899891,827,89,4,electronics,size_issue,0,0.9305849819514465,1
256,37,2,0.05405405405405406,1066,2025-05-18 14:46:15.900103,330,16,3,fitness_&_sports,size_issue,0,0.0,0
257,1,0,0.0,3069,2025-11-30 14:46:15.900287,134,40,2,fashion,size_issue,0,0.0,0
258,1,0,0.0,2467,2025-01-30 14:46:15.900449,438,99,1,home,not_needed,0,0.0,0
259,33,0,0.0,1023,2025-07-06 14:46:15.900613,281,7,3,fashion,wrong_item,0,0.0,0
260,15,0,0.0,1913,2025-04-03 14:46:15.900750,375,20,3,electronics,not_needed,0,0.0,0
261,3,0,0.0,1547,2025-04-28 14:46:15.900882,350,23,1,Toys_&_kids,damaged,0,0.0,0
262,20,0,0.0,2366,2025-11-08 14:46:15.901034,156,23,4,beauty_&_self_care,not_needed,0,0.4355084534917906,1
263,44,0,0.0,1770,2025-09-03 14:46:15.901207,222,52,1,home,wrong_item,0,0.0,0
264,9,0,0.0,2475,2026-04-07 14:46:15.901368,6,54,1,beauty_&_self_care,size_issue,0,0.3136185024675735,0
265,63,0,0.0,979,2025-05-10 14:46:15.901532,338,96,0,fitness_&_sports,not_needed,0,0.0,0
266,37,28,0.7567567567567568,1827,2024-01-02 14:46:15.901667,832,86,3,beauty_&_self_care,not_needed,0,0.40970422447841137,1
267,4,2,0.5,2029,2025-06-24 14:46:15.901809,293,10,4,fitness_&_sports,size_issue,0,0.4271909414327457,1
268,9,0,0.0,1270,2025-12-06 14:46:15.901951,128,53,3,Toys_&_kids,not_needed,0,0.0,0
269,20,9,0.45,1865,2026-01-24 14:46:15.902091,79,37,2,fashion,wrong_item,0,0.0,0
270,98,1,0.01020408163265306,1660,2025-06-26 14:46:15.902226,291,77,1,home,not_needed,0,0.0,0
271,68,0,0.0,937,2025-05-11 14:46:15.902364,337,49,2,beauty_&_self_care,size_issue,0,0.0,0
272,90,0,0.0,1621,2021-12-16 14:46:15.902498,1579,61,0,fashion,wrong_item,0,0.0,0
273,1,0,0.0,858,2026-04-08 14:46:15.902634,5,58,4,fashion,damaged,0,0.7963190486253839,0
274,5,0,0.0,3800,2025-09-30 14:46:15.902782,195,93,0,beauty_&_self_care,size_issue,0,0.0,0
275,27,19,0.7037037037037037,1619,2024-10-18 14:46:15.902918,542,42,4,fashion,size_issue,0,0.7563031606389947,0
276,8,1,0.125,1801,2025-11-09 14:46:15.903063,155,99,0,electronics,damaged,0,0.0,0
277,2,0,0.0,2459,2026-04-03 14:46:15.903216,10,89,0,fashion,damaged,0,0.2502002766524601,0
278,32,0,0.0,1209,2026-01-20 14:46:15.903359,83,19,3,electronics,damaged,0,0.0,0
279,7,0,0.0,2625,2025-10-25 14:46:15.903496,170,20,2,beauty_&_self_care,not_needed,0,0.0,0
280,16,0,0.0,889,2024-05-10 14:46:15.903632,703,20,3,electronics,size_issue,0,0.0,0
281,6,4,0.6666666666666666,2011,2026-03-21 14:46:15.903766,23,36,0,home,wrong_item,0,0.9104287598844787,1
282,44,0,0.0,1357,2025-05-29 14:46:15.903914,319,48,4,fitness_&_sports,wrong_item,0,0.3255733602444835,0
283,16,0,0.0,785,2025-09-03 14:46:15.904058,222,39,4,fitness_&_sports,size_issue,0,0.34608333242347,1
284,102,0,0.0,2429,2026-01-26 14:46:15.904200,77,40,4,Toys_&_kids,not_needed,0,0.4636053498277386,1
285,4,0,0.0,3635,2025-12-10 14:46:15.904345,124,38,4,Toys_&_kids,damaged,0,0.3299202899053905,0
286,42,0,0.0,2502,2026-04-06 14:46:15.904489,7,8,0,beauty_&_self_care,wrong_item,0,0.3428848328142484,0
287,21,0,0.0,852,2025-09-11 14:46:15.904634,214,87,1,home,not_needed,0,0.0,0
288,39,23,0.5897435897435898,944,2024-08-27 14:46:15.904771,594,92,0,beauty_&_self_care,damaged,0,0.0,0
289,38,0,0.0,981,2025-08-08 14:46:15.904910,248,66,1,beauty_&_self_care,size_issue,0,0.0,0
290,1,0,0.0,1754,2025-01-10 14:46:15.905047,458,57,0,beauty_&_self_care,size_issue,0,0.0,0
291,23,0,0.0,2269,2023-06-24 14:46:15.905196,1024,68,2,Toys_&_kids,size_issue,0,0.0,0
292,24,0,0.0,3062,2025-11-12 14:46:15.905338,152,88,3,fashion,size_issue,0,0.0,0
293,2,0,0.0,3815,2025-12-21 14:46:15.905476,113,15,2,home,not_needed,0,0.0,0
294,6,0,0.0,1709,2026-04-07 14:46:15.905612,6,11,0,beauty_&_self_care,not_needed,0,0.32110095332317534,1
295,2,0,0.0,2569,2025-12-12 14:46:15.905755,122,65,3,electronics,damaged,0,0.0,0
296,3,0,0.0,2235,2025-01-12 14:46:15.905893,456,19,4,electronics,damaged,0,0.30229613194987554,0
297,3,1,0.3333333333333333,1662,2025-08-17 14:46:15.906038,239,81,1,beauty_&_self_care,damaged,0,0.0,0
298,2,0,0.0,2905,2025-07-07 14:46:15.906176,280,79,1,Toys_&_kids,not_needed,0,0.0,0
299,2,1,0.5,950,2023-10-18 14:46:15.906313,908,18,3,home,wrong_item,0,0.0,0
300,36,0,0.0,793,2025-11-23 14:46:15.906499,141,96,0,fashion,damaged,0,0.0,0
301,17,0,0.0,1967,2025-07-02 14:46:15.906663,285,20,2,Toys_&_kids,size_issue,0,0.0,0
302,15,0,0.0,2641,2026-04-08 14:46:15.906778,5,8,3,Toys_&_kids,size_issue,0,0.33299890324755477,0
303,11,0,0.0,3750,2024-06-19 14:46:15.906965,663,27,3,fitness_&_sports,wrong_item,0,0.0,0
304,26,0,0.0,2424,2025-07-01 14:46:15.907156,286,49,3,fitness_&_sports,wrong_item,0,0.0,0
305,1,0,0.0,1028,2025-12-01 14:46:15.907316,133,47,1,home,damaged,0,0.0,0
306,27,0,0.0,2321,2025-07-15 14:46:15.907459,272,9,1,home,wrong_item,0,0.0,0
307,28,0,0.0,2289,2025-03-01 14:46:15.907673,408,7,2,Toys_&_kids,not_needed,0,0.0,0
308,48,0,0.0,3144,2025-12-12 14:46:15.907852,122,53,4,fitness_&_sports,not_needed,0,0.42604944389123156,1
309,16,0,0.0,2491,2025-10-19 14:46:15.907999,176,91,1,fashion,wrong_item,0,0.0,0
310,1,0,0.0,1286,2025-12-26 14:46:15.908207,108,53,3,home,not_needed,0,0.0,0
311,77,39,0.5064935064935064,1151,2026-03-08 14:46:15.908357,36,91,4,fashion,wrong_item,0,0.4441131097288812,0
312,49,7,0.14285714285714285,920,2026-04-10 14:46:15.908531,3,22,0,beauty_&_self_care,size_issue,0,0.35785856966393714,1
313,91,74,0.8131868131868132,933,2025-12-15 14:46:15.908697,119,79,0,electronics,damaged,0,0.5710675330297591,1
314,12,16,1.3333333333333333,1625,2025-09-03 14:46:15.908847,222,75,2,electronics,damaged,0,0.43775677011976855,1
315,14,3,0.21428571428571427,1774,2025-09-23 14:46:15.909011,202,84,1,fitness_&_sports,not_needed,0,0.0,0
316,23,0,0.0,1268,2025-12-06 14:46:15.909143,128,41,2,beauty_&_self_care,wrong_item,0,0.0,0
317,28,0,0.0,963,2026-01-18 14:46:15.909295,85,18,3,home,damaged,0,0.0,0
318,61,0,0.0,484,2025-05-07 14:46:15.909446,341,64,4,Toys_&_kids,damaged,0,0.4262837842436753,0
319,27,0,0.0,1811,2026-03-06 14:46:15.909589,38,87,1,electronics,wrong_item,0,0.0,0
320,34,0,0.0,2229,2025-01-23 14:46:15.909743,445,61,0,home,wrong_item,0,0.0,0
321,37,0,0.0,2784,2024-07-11 14:46:15.909907,641,55,0,fitness_&_sports,damaged,0,0.0,0
322,4,0,0.0,1211,2026-01-02 14:46:15.910081,101,82,2,Toys_&_kids,damaged,0,0.0,0
323,6,4,0.6666666666666666,1751,2026-03-23 14:46:15.910229,21,56,3,beauty_&_self_care,size_issue,0,0.7093164867506021,1
324,17,8,0.47058823529411764,965,2021-06-16 14:46:15.910416,1762,82,2,home,wrong_item,0,0.0,0
325,38,1,0.02631578947368421,866,2025-05-27 14:46:15.910584,321,1,0,electronics,size_issue,0,0.2263977360792378,1
326,1,0,0.0,2525,2025-07-26 14:46:15.910797,261,44,1,home,wrong_item,0,0.0,0
327,14,0,0.0,1142,2026-02-20 14:46:15.910936,52,2,4,fashion,size_issue,0,0.6788462746310204,0
328,16,0,0.0,1237,2025-04-03 14:46:15.911082,375,58,0,Toys_&_kids,not_needed,0,0.0,0
329,6,0,0.0,1282,2026-03-19 14:46:15.911232,25,89,1,Toys_&_kids,size_issue,0,0.2862173725246579,0
330,30,0,0.0,748,2025-02-23 14:46:15.911376,414,44,3,home,size_issue,0,0.0,0
331,44,0,0.0,1560,2024-11-11 14:46:15.911512,518,87,3,fashion,damaged,0,0.0,0
332,7,6,0.8571428571428571,2259,2025-10-07 14:46:15.911712,188,95,2,Toys_&_kids,not_needed,0,0.5351317167051748,1
333,21,0,0.0,3151,2025-03-09 14:46:15.911968,400,17,1,home,damaged,0,0.0,0
334,2,0,0.0,1087,2020-09-09 14:46:15.912175,2042,90,4,beauty_&_self_care,wrong_item,0,0.37208536542829723,0
335,11,10,0.9090909090909091,1600,2025-05-29 14:46:15.912337,319,77,1,electronics,size_issue,0,0.3926867970204458,1
336,1,1,1.0,1991,2023-12-28 14:46:15.912497,837,82,0,home,wrong_item,0,0.5028376192764871,1
337,25,0,0.0,1337,2024-08-12 14:46:15.912658,609,54,3,fitness_&_sports,wrong_item,0,0.0,0
338,119,84,0.7058823529411765,2890,2025-06-02 14:46:15.912808,315,24,2,home,damaged,0,0.48949305452486747,1
339,109,6,0.05504587155963303,1514,2026-03-22 14:46:15.912950,22,3,0,beauty_&_self_care,not_needed,0,0.2910343983467313,0
340,5,4,0.8,4688,2026-04-07 14:46:15.913096,6,42,3,Toys_&_kids,wrong_item,1,1.0,1
341,30,0,0.0,1434,2026-03-19 14:46:15.913323,25,39,2,Toys_&_kids,size_issue,0,0.20634875307459774,0
342,28,0,0.0,3315,2024-07-13 14:46:15.913485,639,6,4,electronics,wrong_item,0,0.3401105955690533,1
343,27,0,0.0,1405,2025-06-27 14:46:15.913644,290,93,3,beauty_&_self_care,wrong_item,0,0.0,0
344,33,23,0.696969696969697,995,2024-06-14 14:46:15.913799,668,97,1,home,size_issue,0,0.31656675622290853,0
345,17,3,0.17647058823529413,1555,2025-08-29 14:46:15.913940,227,55,2,Toys_&_kids,size_issue,0,0.0,0
346,4,0,0.0,2434,2026-01-14 14:46:15.914095,89,12,3,fashion,size_issue,0,0.0,0
347,9,6,0.6666666666666666,1368,2026-03-12 14:46:15.914229,32,45,4,Toys_&_kids,not_needed,0,0.7804683853195991,1
348,20,0,0.0,1173,2026-03-18 14:46:15.914374,26,56,1,Toys_&_kids,damaged,0,0.26941247369987903,0
349,32,18,0.5625,905,2026-02-05 14:46:15.914558,67,12,0,electronics,size_issue,0,0.0,0
350,20,2,0.1,1577,2025-03-02 14:46:15.914724,407,59,0,beauty_&_self_care,wrong_item,0,0.0,0
351,6,0,0.0,3063,2023-10-18 14:46:15.914876,908,76,0,beauty_&_self_care,not_needed,0,0.0,0
352,105,0,0.0,2031,2024-01-26 14:46:15.915010,808,62,3,home,damaged,0,0.0,0
353,27,15,0.5555555555555556,1619,2025-07-29 14:46:15.915148,258,77,2,fashion,wrong_item,0,0.0,0
354,39,0,0.0,1509,2025-07-31 14:46:15.915298,256,40,4,Toys_&_kids,size_issue,0,0.3001306781522599,0
355,29,0,0.0,2367,2025-02-20 14:46:15.915434,417,0,4,electronics,size_issue,0,0.6813740271115118,1
356,6,0,0.0,2785,2026-01-21 14:46:15.915605,82,27,0,Toys_&_kids,not_needed,0,0.0,0
357,82,0,0.0,3863,2025-11-22 14:46:15.915782,142,12,2,fitness_&_sports,not_needed,0,0.0,0
358,21,0,0.0,637,2025-06-30 14:46:15.916054,287,94,4,Toys_&_kids,wrong_item,0,0.33213591694236905,1
359,8,0,0.0,4282,2026-03-28 14:46:15.916263,16,56,2,Toys_&_kids,size_issue,1,0.5362394598284542,1
360,4,0,0.0,882,2025-01-23 14:46:15.916416,445,84,4,fitness_&_sports,size_issue,0,0.386222481019401,1
361,16,0,0.0,1065,2025-12-30 14:46:15.916562,104,62,2,beauty_&_self_care,wrong_item,0,0.0,0
362,11,0,0.0,1594,2024-09-24 14:46:15.916733,566,67,1,fitness_&_sports,size_issue,0,0.0,0
363,12,0,0.0,2501,2025-10-23 14:46:15.916878,172,98,2,beauty_&_self_care,damaged,0,0.0,0
364,23,12,0.5217391304347826,1410,2022-11-03 14:46:15.917029,1257,37,3,beauty_&_self_care,wrong_item,0,0.0,0
365,17,11,0.6470588235294118,1312,2025-09-16 14:46:15.917165,209,72,1,beauty_&_self_care,size_issue,0,0.381912185798342,1
366,3,2,0.6666666666666666,769,2023-12-13 14:46:15.917377,852,52,3,fashion,size_issue,0,0.5272393336352152,1
367,3,0,0.0,831,2025-10-21 14:46:15.917502,174,20,0,beauty_&_self_care,damaged,0,0.0,0
368,19,0,0.0,2851,2026-03-06 14:46:15.917634,38,51,0,beauty_&_self_care,wrong_item,0,0.0,0
369,3,0,0.0,1906,2024-08-01 14:46:15.917772,620,66,1,fashion,damaged,0,0.0,0
370,8,0,0.0,3859,2025-01-13 14:46:15.917906,455,54,4,beauty_&_self_care,wrong_item,0,0.4317435277454044,0
371,5,0,0.0,2443,2025-08-04 14:46:15.918025,252,53,3,fashion,not_needed,0,0.0,0
372,16,14,0.875,845,2025-12-05 14:46:15.918157,129,75,0,electronics,damaged,0,0.3413655808068031,0
373,41,23,0.5609756097560976,1608,2026-03-20 14:46:15.918301,24,61,0,electronics,not_needed,0,0.24181187474136923,1
374,19,4,0.21052631578947367,1216,2024-10-08 14:46:15.918445,552,14,4,fitness_&_sports,size_issue,0,0.4865109756838624,1
375,34,0,0.0,591,2025-08-28 14:46:15.918561,228,89,3,Toys_&_kids,not_needed,0,0.0,0
376,12,11,0.9166666666666666,3028,2024-02-13 14:46:15.918687,790,43,2,beauty_&_self_care,size_issue,0,0.5044059039724046,0
377,11,0,0.0,3543,2025-10-22 14:46:15.918802,173,98,3,fitness_&_sports,not_needed,0,0.0,0
378,2,0,0.0,1899,2025-11-13 14:46:15.918914,151,79,3,fashion,wrong_item,0,0.0,0
379,103,0,0.0,846,2026-01-11 14:46:15.919041,92,7,3,home,wrong_item,0,0.0,0
380,15,10,0.6666666666666666,2904,2025-02-18 14:46:15.919157,419,92,3,fitness_&_sports,not_needed,0,0.46208895953709217,0
381,14,2,0.14285714285714285,1689,2024-04-03 14:46:15.919289,740,39,1,electronics,damaged,0,0.0,0
382,64,41,0.640625,1032,2025-08-10 14:46:15.919405,246,95,3,home,damaged,0,0.5571574971178765,0
383,4,10,2.5,1249,2025-11-19 14:46:15.919564,145,2,0,beauty_&_self_care,size_issue,0,0.735460905910224,1
384,5,4,0.8,1534,2025-06-24 14:46:15.919722,293,29,0,electronics,not_needed,0,0.5693893940543365,1
385,3,0,0.0,1526,2026-04-07 14:46:15.919864,6,47,1,fashion,wrong_item,0,0.24699885550693834,0
386,10,0,0.0,1343,2026-01-10 14:46:15.920003,93,75,0,home,size_issue,0,0.0,0
387,1,0,0.0,1714,2025-07-24 14:46:15.920134,263,46,1,beauty_&_self_care,size_issue,0,0.0,0
388,23,16,0.6956521739130435,3311,2026-01-06 14:46:15.920244,97,6,3,electronics,wrong_item,0,0.36729556765605786,1
389,79,77,0.9746835443037974,1580,2026-03-13 14:46:15.920359,31,75,4,Toys_&_kids,wrong_item,0,0.81383145028471,1
390,17,19,1.1176470588235294,3513,2025-12-11 14:46:15.920493,123,18,4,home,wrong_item,0,0.6760198653564269,1
391,15,4,0.26666666666666666,2114,2025-05-06 14:46:15.920612,342,18,1,fitness_&_sports,wrong_item,0,0.0,0
392,65,0,0.0,2944,2024-06-03 14:46:15.920738,679,18,3,electronics,size_issue,0,0.0,0
393,5,2,0.4,2339,2025-03-07 14:46:15.920848,402,43,1,fitness_&_sports,not_needed,0,0.0,0
394,3,0,0.0,1473,2026-02-16 14:46:15.920999,56,56,4,fitness_&_sports,size_issue,0,0.4238779938733004,1
395,12,0,0.0,2581,2025-08-06 14:46:15.921153,250,38,4,home,size_issue,0,0.464654642536006,0
396,1,0,0.0,2383,2024-11-17 14:46:15.921318,512,74,3,fitness_&_sports,not_needed,0,0.0,0
397,21,0,0.0,1038,2026-03-25 14:46:15.921456,19,42,2,fitness_&_sports,wrong_item,0,0.2648658754703036,0
398,27,0,0.0,1251,2025-05-03 14:46:15.921607,345,37,3,beauty_&_self_care,not_needed,0,0.0,0
399,41,0,0.0,2593,2026-01-28 14:46:15.921740,75,21,0,beauty_&_self_care,not_needed,0,0.0,0
400,12,0,0.0,1058,2025-09-29 14:46:15.921868,196,75,1,beauty_&_self_care,size_issue,0,0.0,0
401,32,0,0.0,4701,2023-07-09 14:46:15.922018,1009,27,3,fitness_&_sports,wrong_item,1,0.20005570704155207,1
402,27,0,0.0,815,2025-12-08 14:46:15.922153,126,21,3,fitness_&_sports,size_issue,0,0.0,0
403,8,0,0.0,2799,2025-02-13 14:46:15.922264,424,67,4,home,not_needed,0,0.38847330662048374,1
404,69,0,0.0,1742,2024-10-15 14:46:15.922381,545,31,3,beauty_&_self_care,not_needed,0,0.0,0
405,31,12,0.3870967741935484,2692,2025-12-31 14:46:15.922491,103,30,2,electronics,size_issue,0,0.0,0
406,23,0,0.0,1899,2024-09-18 14:46:15.922601,572,72,4,Toys_&_kids,not_needed,0,0.4214270561767154,1
407,2,0,0.0,1186,2025-12-20 14:46:15.922716,114,53,2,fitness_&_sports,not_needed,0,0.0,0
408,26,10,0.38461538461538464,3304,2024-11-26 14:46:15.922826,503,80,1,fitness_&_sports,size_issue,0,0.0,0
409,4,0,0.0,3200,2025-07-27 14:46:15.922959,260,38,3,home,not_needed,0,0.0,0
410,45,0,0.0,1316,2025-05-12 14:46:15.923126,336,51,4,beauty_&_self_care,size_issue,0,0.4926959894948655,1
411,26,0,0.0,2571,2025-08-22 14:46:15.923329,234,38,2,beauty_&_self_care,wrong_item,0,0.0,0
412,30,0,0.0,2855,2024-11-14 14:46:15.923491,515,18,3,electronics,wrong_item,0,0.0,0
413,39,0,0.0,834,2025-11-27 14:46:15.923666,137,67,0,beauty_&_self_care,not_needed,0,0.0,0
414,85,0,0.0,1397,2025-08-29 14:46:15.923894,227,12,0,beauty_&_self_care,not_needed,0,0.0,0
415,33,0,0.0,2794,2025-12-23 14:46:15.924077,111,86,4,fashion,size_issue,0,0.41594623322683844,1
416,18,0,0.0,1015,2026-03-20 14:46:15.924233,24,29,3,Toys_&_kids,size_issue,0,0.39716106417004116,1
417,28,20,0.7142857142857143,777,2025-10-11 14:46:15.924402,184,6,0,fashion,damaged,0,0.34542969431098897,0
418,26,3,0.11538461538461539,2328,2025-11-10 14:46:15.924554,154,52,3,home,not_needed,0,0.0,0
419,27,0,0.0,1256,2024-08-04 14:46:15.924716,617,23,2,beauty_&_self_care,not_needed,0,0.0,0
420,26,0,0.0,1618,2026-02-23 14:46:15.924853,49,15,2,beauty_&_self_care,damaged,0,0.0,0
421,42,37,0.8809523809523809,1017,2025-07-21 14:46:15.924989,266,74,1,beauty_&_self_care,size_issue,0,0.5485958718354867,0
422,84,9,0.10714285714285714,1718,2026-03-04 14:46:15.925147,40,5,3,fitness_&_sports,not_needed,0,0.0,0
423,33,0,0.0,1413,2025-09-28 14:46:15.925285,197,38,0,Toys_&_kids,damaged,0,0.0,0
424,25,0,0.0,2752,2025-12-04 14:46:15.925421,130,43,1,beauty_&_self_care,not_needed,0,0.0,0
425,1,0,0.0,2006,2024-11-13 14:46:15.925556,516,67,0,fashion,damaged,0,0.0,0
426,82,0,0.0,1855,2025-10-06 14:46:15.925691,189,54,2,beauty_&_self_care,size_issue,0,0.0,0
427,25,0,0.0,2412,2026-02-10 14:46:15.925827,62,68,1,fitness_&_sports,size_issue,0,0.0,0
428,14,0,0.0,1423,2025-06-22 14:46:15.925962,295,82,1,Toys_&_kids,size_issue,0,0.0,0
429,19,0,0.0,965,2025-11-19 14:46:15.926099,145,46,3,home,damaged,0,0.0,0
430,22,0,0.0,5176,2021-12-29 14:46:15.926234,1566,76,4,electronics,not_needed,1,0.7576272532991961,1
431,5,0,0.0,2436,2026-03-03 14:46:15.926380,41,77,0,beauty_&_self_care,damaged,0,0.0,0
432,39,0,0.0,3218,2026-03-29 14:46:15.926517,15,77,3,home,size_issue,0,0.29792881520640657,0
433,12,5,0.4166666666666667,3616,2026-02-13 14:46:15.926659,59,7,4,fitness_&_sports,damaged,0,0.31939313419308496,1
434,33,0,0.0,3763,2025-08-18 14:46:15.926802,238,76,1,home,wrong_item,0,0.0,0
435,97,0,0.0,3412,2025-03-15 14:46:15.926940,394,50,2,Toys_&_kids,wrong_item,0,0.0,0
436,49,0,0.0,2142,2026-01-07 14:46:15.927091,96,18,3,electronics,damaged,0,0.0,0
437,16,0,0.0,2081,2025-08-17 14:46:15.927230,239,53,3,home,size_issue,0,0.0,0
438,39,0,0.0,1351,2025-08-01 14:46:15.927369,255,24,0,home,wrong_item,0,0.0,0
439,27,0,0.0,1005,2025-07-29 14:46:15.927506,258,22,2,fitness_&_sports,size_issue,0,0.0,0
440,1,0,0.0,2458,2025-12-02 14:46:15.927641,132,90,2,fitness_&_sports,not_needed,0,0.0,0
441,17,0,0.0,4399,2025-12-19 14:46:15.927776,115,16,3,electronics,not_needed,1,0.1576369051919059,1
442,10,0,0.0,1708,2025-03-11 14:46:15.927919,398,65,2,home,not_needed,0,0.0,0
443,4,0,0.0,944,2026-01-15 14:46:15.928056,88,44,0,beauty_&_self_care,not_needed,0,0.0,0
444,27,18,0.6666666666666666,1358,2024-11-30 14:46:15.928193,499,0,1,beauty_&_self_care,size_issue,0,0.5353401981489272,0
445,16,1,0.0625,1218,2025-06-30 14:46:15.928340,287,9,0,beauty_&_self_care,not_needed,0,0.0,0
446,50,0,0.0,5720,2026-04-08 14:46:15.928476,5,8,1,fashion,wrong_item,1,0.6221614015624292,0
447,10,0,0.0,862,2024-07-16 14:46:15.928624,636,8,4,home,wrong_item,0,0.48064472546894144,1
448,16,12,0.75,2391,2025-12-01 14:46:15.928766,133,1,3,Toys_&_kids,not_needed,0,0.7877390026760153,1
449,15,1,0.06666666666666667,1985,2026-03-01 14:46:15.928913,43,91,1,Toys_&_kids,wrong_item,0,0.0,0
450,31,0,0.0,2726,2025-02-26 14:46:15.929059,411,59,2,electronics,size_issue,0,0.0,0
451,43,0,0.0,1849,2026-02-25 14:46:15.929200,47,6,2,electronics,damaged,0,0.0,0
452,50,0,0.0,1363,2026-03-18 14:46:15.929337,26,62,4,fashion,wrong_item,0,0.7362978577824791,1
453,7,0,0.0,2234,2026-01-19 14:46:15.929485,84,2,2,Toys_&_kids,damaged,0,0.12746000654311404,0
454,32,0,0.0,1236,2025-02-18 14:46:15.929629,419,95,2,Toys_&_kids,size_issue,0,0.0,0
455,11,0,0.0,1976,2024-08-31 14:46:15.929768,590,70,3,electronics,wrong_item,0,0.0,0
456,6,0,0.0,1233,2025-03-26 14:46:15.929904,383,80,2,fitness_&_sports,damaged,0,0.0,0
457,38,32,0.8421052631578947,545,2026-03-08 14:46:15.930046,36,78,2,fashion,size_issue,0,0.36992184356725044,0
458,59,3,0.05084745762711865,950,2026-03-01 14:46:15.930192,43,12,0,fashion,not_needed,0,0.0,0
459,3,0,0.0,1908,2025-11-02 14:46:15.930330,162,53,1,electronics,damaged,0,0.0,0
460,16,0,0.0,1099,2025-10-30 14:46:15.930466,165,15,1,electronics,size_issue,0,0.0,0
461,21,0,0.0,4508,2025-12-17 14:46:15.930602,117,68,4,beauty_&_self_care,size_issue,1,0.4799499093699104,1
462,7,0,0.0,1948,2026-04-12 14:46:15.930750,1,85,1,electronics,wrong_item,0,0.2861071641826074,1
463,12,0,0.0,1565,2025-11-23 14:46:15.930892,141,54,3,beauty_&_self_care,not_needed,0,0.0,0
464,41,0,0.0,2793,2026-01-06 14:46:15.931030,97,17,4,fitness_&_sports,not_needed,0,0.4754904253206338,0
465,1,0,0.0,3157,2025-08-26 14:46:15.931188,230,17,1,Toys_&_kids,not_needed,0,0.0,0
466,15,0,0.0,2520,2024-08-24 14:46:15.931326,597,77,0,beauty_&_self_care,size_issue,0,0.0,0
467,90,54,0.6,1371,2026-02-27 14:46:15.931461,45,85,0,beauty_&_self_care,wrong_item,0,0.0,0
468,113,1,0.008849557522123894,1066,2024-12-04 14:46:15.931597,495,64,1,Toys_&_kids,wrong_item,0,0.0,0
469,3,1,0.3333333333333333,1065,2025-06-14 14:46:15.931732,303,0,3,fitness_&_sports,damaged,0,0.12373212289490776,0
470,40,0,0.0,1665,2026-02-27 14:46:15.931977,45,25,3,beauty_&_self_care,wrong_item,0,0.0,0
471,42,25,0.5952380952380952,2010,2025-10-18 14:46:15.932116,177,49,4,electronics,damaged,0,0.465964252943457,0
472,32,29,0.90625,1287,2026-03-06 14:46:15.932259,38,5,4,home,not_needed,0,0.9603318776842134,1
473,36,6,0.16666666666666666,1197,2025-09-14 14:46:15.932405,211,37,4,fashion,wrong_item,0,0.42553377543176174,1
474,83,0,0.0,4651,2024-03-24 14:46:15.932547,750,30,1,Toys_&_kids,wrong_item,1,0.22383360884861167,0
475,24,0,0.0,2542,2026-01-19 14:46:15.932692,84,62,1,home,size_issue,0,0.0,0
476,22,0,0.0,573,2025-02-09 14:46:15.932830,428,58,1,fashion,wrong_item,0,0.0,0
477,15,0,0.0,1395,2026-03-21 14:46:15.932967,23,73,0,fitness_&_sports,size_issue,0,0.24816076321463465,0
478,4,0,0.0,881,2025-12-27 14:46:15.933125,107,56,1,electronics,size_issue,0,0.0,0
